10.220.121.33 - - [20/Jun/2019:09:13:13 -0400] "GET /BannerAdmin/app/base/widgets/workspace/widget.json?v=1.0.201903261020 HTTP/1.1" 200 119
10.220.121.33 - - [20/Jun/2019:09:13:13 -0400] "GET /BannerAdmin/app/base/widgets/workspace/js/workspace.header.js?v=1.0.201903261020 HTTP/1.1" 200 2580
10.220.121.33 - - [20/Jun/2019:09:13:14 -0400] "GET /BannerAdmin/app/base/widgets/workspace/js/workspace.footer.js?v=1.0.201903261020 HTTP/1.1" 200 1147
10.220.121.33 - - [20/Jun/2019:09:13:14 -0400] "GET /BannerAdmin/runtime/js/frames/extra/jquery.frames.validation.js?v=4.4.145.1 HTTP/1.1" 200 637
10.220.121.33 - - [20/Jun/2019:09:13:14 -0400] "GET /BannerAdmin HTTP/1.1" 302 -
10.220.121.33 - - [20/Jun/2019:09:13:14 -0400] "GET /BannerAdmin/app/base/widgets/verticalmenu/widget.json?v=1.0.201903261020 HTTP/1.1" 200 91
10.220.121.33 - - [20/Jun/2019:09:13:14 -0400] "GET /BannerAdmin/app/base/widgets/verticalmenu/js/verticalmenu.js?v=1.0.201903261020 HTTP/1.1" 200 3843
10.220.121.156 - - [20/Jun/2019:09:13:14 -0400] "GET /BannerAdmin/config.xml?v=4.4.145.1 HTTP/1.1" 200 13406
10.220.121.33 - - [20/Jun/2019:09:13:14 -0400] "GET /BannerAdmin/app/base/widgets/notificationsmenu/widget.json?v=1.0.201903261020 HTTP/1.1" 200 101
10.220.121.156 - - [20/Jun/2019:09:13:14 -0400] "GET /BannerAdmin.ws/saml/login/initialize HTTP/1.1" 302 -
10.220.121.33 - - [20/Jun/2019:09:13:15 -0400] "GET /BannerAdmin/app/base/widgets/notificationsmenu/js/notificationsmenu.js?v=1.0.201903261020 HTTP/1.1" 200 2629
10.220.121.33 - - [20/Jun/2019:09:13:15 -0400] "GET /BannerAdmin/app/base/widgets/themeswitcher/widget.json?v=1.0.201903261020 HTTP/1.1" 200 104
10.220.121.33 - - [20/Jun/2019:09:13:15 -0400] "GET /BannerAdmin/app/base/widgets/themeswitcher/js/theme-switcher.js?v=1.0.201903261020 HTTP/1.1" 200 1449
10.220.121.156 - - [20/Jun/2019:09:13:15 -0400] "POST /BannerAdmin.ws/saml/SSO HTTP/1.1" 302 -
10.220.121.33 - - [20/Jun/2019:09:13:15 -0400] "GET /BannerAdmin/app/flat/widgets/datepicker/widget.json?v=1.0.201903261020 HTTP/1.1" 200 892
10.220.121.156 - - [20/Jun/2019:09:13:15 -0400] "GET /BannerAdmin.ws/ HTTP/1.1" 200 326
10.220.121.33 - - [20/Jun/2019:09:13:16 -0400] "GET /BannerAdmin/app/flat/widgets/datepicker/js/jquery.i18n.properties.js?v=1.0.201903261020 HTTP/1.1" 200 6261
10.220.121.33 - - [20/Jun/2019:09:13:16 -0400] "GET /BannerAdmin/app/flat/widgets/datepicker/js/jquery.plugin.js?v=1.0.201903261020 HTTP/1.1" 200 3764
10.220.121.33 - - [20/Jun/2019:09:13:16 -0400] "GET /BannerAdmin/app/flat/widgets/datepicker/js/jquery.localisation.js?v=1.0.201903261020 HTTP/1.1" 200 1856
10.220.121.33 - - [20/Jun/2019:09:13:16 -0400] "GET /BannerAdmin/app/flat/widgets/datepicker/js/dateCalendar.js?v=1.0.201903261020 HTTP/1.1" 200 14711
10.220.121.33 - - [20/Jun/2019:09:13:17 -0400] "GET /BannerAdmin/app/flat/widgets/datepicker/js/calendars/jquery.calendars.js?v=1.0.201903261020 HTTP/1.1" 200 6698
10.220.121.33 - - [20/Jun/2019:09:13:17 -0400] "GET /BannerAdmin/app/flat/widgets/datepicker/js/calendars/jquery.calendars.plus.js?v=1.0.201903261020 HTTP/1.1" 200 4423
10.220.121.33 - - [20/Jun/2019:09:13:17 -0400] "GET /BannerAdmin/app/flat/widgets/datepicker/js/calendars/jquery.calendars.picker.js?v=1.0.201903261020 HTTP/1.1" 200 17225
10.220.121.33 - - [20/Jun/2019:09:13:17 -0400] "GET /BannerAdmin/app/flat/widgets/datepicker/js/calendars/jquery.calendars.picker.ext.js?v=1.0.201903261020 HTTP/1.1" 200 3119
10.220.121.33 - - [20/Jun/2019:09:13:18 -0400] "GET /BannerAdmin/app/flat/widgets/datepicker/js/calendars/jquery.calendars.islamic.js?v=1.0.201903261020 HTTP/1.1" 200 2349
10.220.121.33 - - [20/Jun/2019:09:13:18 -0400] "GET /BannerAdmin?form=TSAMASS&ban_args=&ban_mode=xe HTTP/1.1" 302 -
10.220.121.33 - - [20/Jun/2019:09:13:18 -0400] "GET /BannerAdmin/?form=TSAMASS&ban_args=&ban_mode=xe HTTP/1.1" 200 1227
10.220.121.33 - - [20/Jun/2019:09:13:18 -0400] "GET /BannerAdmin/runtime/css/frames-loader.min.css HTTP/1.1" 200 711
10.220.121.33 - - [20/Jun/2019:09:13:18 -0400] "GET /BannerAdmin/runtime/css/themes/bootstrap/jquery-ui-1.8.16.custom.css HTTP/1.1" 200 62266
10.220.121.33 - - [20/Jun/2019:09:13:18 -0400] "GET /BannerAdmin.ws/saml/login HTTP/1.1" 302 -
10.220.121.33 - - [20/Jun/2019:09:13:18 -0400] "GET /BannerAdmin/app/flat/widgets/datepicker/js/calendars/jquery.calendars.julian.js?v=1.0.201903261020 HTTP/1.1" 200 2347
10.220.121.33 - - [20/Jun/2019:09:13:18 -0400] "POST /BannerAdmin.ws/saml/SSO HTTP/1.1" 302 -
10.220.121.33 - - [20/Jun/2019:09:13:18 -0400] "GET /BannerAdmin.ws/ HTTP/1.1" 200 326
10.220.121.33 - - [20/Jun/2019:09:13:18 -0400] "GET /BannerAdmin/runtime/js/bootstrap.js?1561036398501 HTTP/1.1" 200 1863
10.220.121.33 - - [20/Jun/2019:09:13:18 -0400] "GET /BannerAdmin/runtime/js/jquery/1.8.3/jquery.min.js?t=1561036398523 HTTP/1.1" 200 41466
10.220.121.33 - - [20/Jun/2019:09:13:18 -0400] "GET /BannerAdmin/app/flat/widgets/datepicker/js/calendars/jquery.calendars.ummalqura.js?v=1.0.201903261020 HTTP/1.1" 200 10438
10.220.121.33 - - [20/Jun/2019:09:13:18 -0400] "GET /BannerAdmin/runtime/js/bootstrap.json?t=1561036398523 HTTP/1.1" 200 1244
10.220.121.33 - - [20/Jun/2019:09:13:18 -0400] "GET /BannerAdmin/runtime/js/bootstrap.min.js?v=4.4.145.1 HTTP/1.1" 200 7682
10.220.121.33 - - [20/Jun/2019:09:13:18 -0400] "GET /BannerAdmin/runtime/js/jquery-ui/1.8.23/jquery-ui.js?v=4.4.145.1 HTTP/1.1" 200 92284
10.220.121.33 - - [20/Jun/2019:09:13:18 -0400] "GET /BannerAdmin/runtime/js/jquery-ui/1.8.23/jquery-ui-i18n.js?v=4.4.145.1 HTTP/1.1" 200 15980
10.220.121.33 - - [20/Jun/2019:09:13:18 -0400] "GET /BannerAdmin/runtime/js/jquery.inherit.js?v=4.4.145.1 HTTP/1.1" 200 941
10.220.121.33 - - [20/Jun/2019:09:13:18 -0400] "GET /BannerAdmin/runtime/js/jquery.xml2json.js?v=4.4.145.1 HTTP/1.1" 200 5308
10.220.121.33 - - [20/Jun/2019:09:13:18 -0400] "GET /BannerAdmin/runtime/js/jquery.soapclient.js?v=4.4.145.1 HTTP/1.1" 200 2374
10.220.121.33 - - [20/Jun/2019:09:13:18 -0400] "GET /BannerAdmin/app/flat/widgets/datepicker/js/time/jquery.timeentry.js?v=1.0.201903261020 HTTP/1.1" 200 10465
10.220.121.33 - - [20/Jun/2019:09:13:18 -0400] "GET /BannerAdmin/runtime/js/jquery.blockUI.js?v=4.4.145.1 HTTP/1.1" 200 5806
